YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u,v,dir,vel,urot,vrot
2018,12,9,5,25,0,0.10839,-0.21082,152.79,0.2701,-0.072431,-0.22572
2018,12,9,7,55,0,-0.12811,-0.14543,221.38,0.2022,-0.19342,-0.012247
2018,12,9,8,25,0,-0.16128,-0.12233,232.82,0.2079,-0.20054,0.027539
2018,12,9,8,55,0,-0.17584,-0.11849,236.03,0.219,-0.20812,0.040556
2018,12,9,10,25,0,-0.26982,-0.18102,236.14,0.3279,-0.31879,0.062787
2018,12,9,14,25,0,-0.16154,-0.12087,233.2,0.2104,-0.19969,0.028759
2018,12,9,16,25,0,-0.16184,-0.21169,217.4,0.3127,-0.26413,-0.03525
2018,12,9,16,55,0,-0.16151,-0.1884,220.61,0.3366,-0.24743,-0.019015
2018,12,9,17,55,0,-0.19991,-0.19624,225.53,0.3412,-0.28012,0.0025899
2018,12,9,19,25,0,-0.19498,-0.22063,221.47,0.3645,-0.29388,-0.018137
2018,12,10,8,55,0,-0.12362,-0.13666,222.13,0.2537,-0.18404,-0.0092256
2018,12,10,9,55,0,-0.14693,-0.17845,219.47,0.2364,-0.23008,-0.022283
2018,12,10,12,25,0,-0.14778,-0.066956,245.63,0.1849,-0.15184,0.05715
2018,12,10,12,55,0,-0.10971,-0.0019434,268.99,0.1495,-0.078948,0.0762
2018,12,10,13,25,0,-0.0089577,-0.0029085,252.01,0.0787,-0.0083907,0.0042774
2018,12,10,13,55,0,-0.0079836,0.0096632,320.44,0.0585,0.0011877,0.012478
2018,12,10,14,55,0,0.0088034,0.016325,28.337,0.0575,0.017768,0.0053183
2018,12,10,15,25,0,0.030194,0.032689,42.728,0.0682,0.044465,0.0017642
2018,12,10,15,55,0,0.062976,0.017792,74.224,0.0835,0.057112,-0.03195
2018,12,10,16,55,0,0.032429,0.04363,36.623,0.083,0.053782,0.0079201
2018,12,10,17,25,0,0.078935,0.057525,53.917,0.1178,0.096491,-0.015139
2018,12,10,19,55,0,0.089053,0.074207,50.196,0.1326,0.11544,-0.010497
2018,12,10,20,25,0,0.11233,0.093518,50.221,0.1578,0.14555,-0.013301
2018,12,10,20,55,0,0.13197,0.12149,47.368,0.2086,0.17922,-0.007412
2018,12,10,21,25,0,0.15719,0.14651,47.014,0.2259,0.21475,-0.0075517
2018,12,10,21,55,0,0.13762,0.1463,43.249,0.2175,0.20076,0.0061374
2018,12,10,22,25,0,0.11048,0.1405,38.18,0.2094,0.17747,0.021226
2018,12,10,22,55,0,0.057804,0.11105,27.499,0.183,0.1194,0.037649
2018,12,10,23,25,0,0.028026,0.089317,17.421,0.1853,0.082974,0.043339
2018,12,11,0,25,0,0.0011034,0.11553,0.5472,0.1886,0.082475,0.080915
2018,12,11,0,55,0,-0.013494,0.084397,350.92,0.1821,0.050136,0.06922
2018,12,11,1,25,0,0.0045765,0.092196,2.8418,0.1838,0.068428,0.061956
2018,12,11,1,55,0,0.014776,0.075615,11.057,0.1997,0.063916,0.04302
2018,12,11,2,25,0,0.037343,0.10748,19.159,0.2005,0.10241,0.049596
2018,12,11,3,25,0,-0.049267,-0.053525,222.63,0.2626,-0.072685,-0.0030108
2018,12,11,12,55,0,-0.10819,-0.13118,219.52,0.2226,-0.16926,-0.016251
2018,12,11,14,55,0,-0.029055,-0.088208,198.23,0.1355,-0.082917,-0.041827
2018,12,11,15,25,0,-0.018269,-0.061538,196.53,0.1368,-0.056432,-0.030596
2018,12,11,17,25,0,0.00067582,-0.1302,179.7,0.1742,-0.091588,-0.092544
2018,12,11,18,25,0,-0.10351,-0.088223,229.56,0.1925,-0.13558,0.010813
2018,12,11,18,55,0,-0.093623,-0.13281,215.18,0.1987,-0.16011,-0.027706
2018,12,11,19,25,0,-0.092014,-0.14304,212.75,0.1962,-0.16621,-0.036082
2018,12,11,19,55,0,-0.11886,-0.1268,223.15,0.1859,-0.17371,-0.0056161
2018,12,11,20,25,0,-0.12379,-0.17722,214.94,0.2229,-0.21285,-0.03778
2018,12,11,20,55,0,-0.1061,-0.16924,212.08,0.2131,-0.19469,-0.044647
2018,12,11,22,55,0,-0.12947,-0.18265,215.33,0.2295,-0.2207,-0.037602
2018,12,11,23,25,0,-0.14349,-0.25627,209.24,0.3083,-0.28268,-0.079751
2018,12,12,1,25,0,-0.20113,-0.33697,210.83,0.4359,-0.3805,-0.096054
2018,12,12,2,25,0,-0.28633,-0.27861,225.78,0.4347,-0.39947,0.0054626
2018,12,12,2,55,0,-0.24044,-0.27326,221.34,0.3986,-0.36324,-0.023206
2018,12,12,3,55,0,-0.20994,-0.2928,215.64,0.3968,-0.35549,-0.058597
2018,12,12,8,25,0,-0.27129,-0.26407,225.77,0.3945,-0.37856,0.0051031
2018,12,12,8,55,0,-0.27443,-0.26488,226.01,0.3979,-0.38135,0.0067483
2018,12,12,9,55,0,-0.1875,-0.2347,218.62,0.3112,-0.29854,-0.033375
2018,12,12,11,55,0,-0.13451,-0.24255,209.01,0.2835,-0.26662,-0.0764
2018,12,12,12,25,0,-0.11411,-0.24781,204.73,0.282,-0.25592,-0.09454
2018,12,12,13,25,0,-0.12705,-0.19407,213.21,0.2432,-0.22706,-0.047386
2018,12,12,13,55,0,-0.11701,-0.14196,219.5,0.2038,-0.18311,-0.01764
2018,12,12,14,25,0,-0.07314,-0.11617,212.19,0.1716,-0.13386,-0.030429
2018,12,12,15,55,0,-0.023326,-0.041941,209.08,0.2076,-0.04615,-0.013163
2018,12,12,17,55,0,0.046204,-0.071897,147.27,0.2122,-0.018168,-0.08351
2018,12,12,19,55,0,-0.00428,-0.0029147,235.74,0.1948,-0.0050874,0.00096537
2018,12,12,21,25,0,0.051456,0.063276,39.118,0.1793,0.081127,0.008358
2018,12,13,2,25,0,0.049184,0.046735,46.463,0.1517,0.067825,-0.001732
2018,12,13,2,55,0,0.07145,0.046296,57.059,0.1661,0.08326,-0.017787
2018,12,13,3,55,0,0.055125,0.093445,30.537,0.1678,0.10505,0.027096
2018,12,13,4,25,0,0.039932,0.075948,27.735,0.1327,0.08194,0.025467
2018,12,13,4,55,0,0.039875,0.057512,34.735,0.117,0.068863,0.012471
2018,12,13,5,55,0,0.0020664,0.027996,4.2214,0.0863,0.021257,0.018335
2018,12,13,6,25,0,-0.025588,0.00057603,271.29,0.0874,-0.017686,0.0185
2018,12,13,6,55,0,-0.025219,0.02534,315.14,0.0885,8.5155e-05,0.035751
2018,12,13,7,55,0,-0.031514,0.014887,295.28,0.0636,-0.011758,0.03281
2018,12,13,9,25,0,-0.033058,0.0084171,284.28,0.0586,-0.017424,0.029327
2018,12,13,9,55,0,-0.055162,-0.040041,234.02,0.0773,-0.067319,0.010692
2018,12,13,10,25,0,-0.00022194,-0.041256,180.31,0.0709,-0.029329,-0.029015
2018,12,13,10,55,0,-0.0020609,-0.047331,182.49,0.0801,-0.034925,-0.032011
2018,12,13,11,25,0,-0.011413,-0.014927,217.4,0.0567,-0.018625,-0.0024854
2018,12,13,11,55,0,-0.028323,-0.03789,216.78,0.0701,-0.04682,-0.0067648
2018,12,13,12,25,0,-0.041731,-0.05238,218.54,0.0761,-0.066546,-0.0075301
2018,12,13,12,55,0,-0.031768,-0.057692,208.84,0.0773,-0.063258,-0.018331
2018,12,13,13,25,0,-0.0178,-0.04682,200.82,0.0679,-0.045693,-0.02052
2018,12,13,13,55,0,0.018415,-0.048612,159.25,0.0831,-0.021352,-0.047395
2018,12,13,14,25,0,0.010232,-0.029901,161.11,0.0845,-0.013908,-0.028379
2018,12,13,14,55,0,0.026231,-0.021976,129.96,0.0833,0.0030085,-0.034088
2018,12,13,15,25,0,0.049265,-0.0094511,100.86,0.0998,0.028153,-0.041519
2018,12,13,15,55,0,0.058447,0.010708,79.618,0.1054,0.0489,-0.033757
2018,12,13,16,25,0,0.03581,-0.034991,134.34,0.1337,0.00057963,-0.050064
2018,12,13,16,55,0,0.060842,-0.046599,127.45,0.1691,0.010072,-0.075973
2018,12,13,17,25,0,0.055416,-0.055858,135.23,0.1636,-0.0003125,-0.078682
2018,12,13,17,55,0,0.066169,-0.021443,107.96,0.1446,0.031626,-0.061951
2018,12,13,18,25,0,0.03814,-0.025194,123.45,0.1335,0.0091541,-0.044784
2018,12,13,18,55,0,0.01096,-0.028849,159.2,0.137,-0.012649,-0.028149
2018,12,13,19,25,0,-0.02193,-0.028648,217.43,0.1345,-0.035764,-0.00475
2018,12,13,19,55,0,0.0044983,-0.022136,168.51,0.1495,-0.012472,-0.018833
2018,12,13,20,25,0,-0.012214,-0.01859,213.3,0.1574,-0.021782,-0.0045089
2018,12,13,20,55,0,-0.028631,-0.048893,210.35,0.1635,-0.054818,-0.014328
2018,12,13,21,25,0,0.0013913,-0.037992,177.9,0.1478,-0.02588,-0.027848
2018,12,13,21,55,0,-0.031213,-0.096382,197.94,0.1784,-0.090223,-0.046081
2018,12,13,22,25,0,-0.006455,-0.083399,184.43,0.1524,-0.063536,-0.054408
2018,12,13,22,55,0,-0.044206,-0.095171,204.91,0.1583,-0.098555,-0.036037
2018,12,13,23,25,0,-0.046128,-0.11451,201.94,0.1866,-0.11359,-0.048353
2018,12,13,23,55,0,-0.072875,-0.1823,201.79,0.2268,-0.18044,-0.077379
2018,12,14,0,25,0,-0.13353,-0.27625,205.8,0.3165,-0.28976,-0.10092
2018,12,14,0,55,0,-0.16732,-0.28109,210.76,0.3305,-0.31708,-0.080445
2018,12,14,1,25,0,-0.1316,-0.32157,202.26,0.3542,-0.32044,-0.13433
2018,12,14,1,55,0,-0.18079,-0.3282,208.85,0.3819,-0.35991,-0.10424
2018,12,14,2,25,0,-0.15069,-0.28247,208.08,0.3406,-0.30629,-0.093181
2018,12,14,2,55,0,-0.19742,-0.25134,218.15,0.3458,-0.31732,-0.038133
2018,12,14,3,25,0,-0.15521,-0.34401,204.28,0.3923,-0.353,-0.13351
2018,12,14,3,55,0,-0.17235,-0.30169,209.74,0.382,-0.33519,-0.091457
2018,12,14,4,25,0,-0.16195,-0.30112,208.27,0.3663,-0.32744,-0.098409
2018,12,14,4,55,0,-0.12842,-0.33626,200.9,0.3732,-0.32858,-0.14696
2018,12,14,5,25,0,-0.11011,-0.40707,195.14,0.4483,-0.3657,-0.20998
2018,12,14,5,55,0,-0.22044,-0.3705,210.75,0.447,-0.41786,-0.10611
2018,12,14,6,25,0,-0.20253,-0.40097,206.8,0.4622,-0.42674,-0.14032
2018,12,14,6,55,0,-0.085369,-0.37512,192.82,0.4004,-0.32561,-0.20489
2018,12,14,7,25,0,-0.17708,-0.27765,212.53,0.3463,-0.32154,-0.071118
2018,12,14,7,55,0,-0.215,-0.3729,209.97,0.4364,-0.41571,-0.11165
2018,12,14,8,25,0,-0.19151,-0.30411,212.2,0.3624,-0.35046,-0.079618
2018,12,14,8,55,0,-0.20535,-0.2776,216.49,0.3457,-0.3415,-0.051088
2018,12,14,9,25,0,-0.19341,-0.28065,214.57,0.3412,-0.33522,-0.061687
2018,12,14,9,55,0,-0.19689,-0.39421,206.54,0.4412,-0.41797,-0.13952
2018,12,14,10,25,0,-0.27694,-0.41826,213.51,0.5028,-0.49158,-0.099925
2018,12,14,10,55,0,-0.36867,-0.4279,220.75,0.5671,-0.56326,-0.04188
2018,12,14,11,25,0,-0.40434,-0.4061,224.88,0.5755,-0.57306,-0.0012454
2018,12,14,15,55,0,-0.39471,-0.57564,214.44,0.7181,-0.68614,-0.12794
2018,12,14,16,25,0,-0.35126,-0.58061,211.17,0.6933,-0.65893,-0.16217
2018,12,14,19,55,0,-0.37173,-0.40172,222.78,0.6019,-0.54691,-0.021205
2018,12,14,20,25,0,-0.27123,-0.27048,225.08,0.4702,-0.38304,0.00052694
2018,12,14,21,25,0,-0.1491,-0.45289,198.22,0.5539,-0.42568,-0.21481
2018,12,14,23,25,0,-0.096992,-0.34384,195.75,0.4154,-0.31172,-0.17455
2018,12,14,23,55,0,-0.12801,-0.35859,199.65,0.4207,-0.34408,-0.16304
2018,12,15,0,25,0,-0.19442,-0.31071,212.04,0.3895,-0.35718,-0.082225
2018,12,15,1,25,0,-0.23466,-0.24478,223.79,0.3466,-0.33901,-0.0071542
2018,12,15,2,55,0,-0.099418,-0.14238,214.93,0.1918,-0.17097,-0.030376
2018,12,15,3,55,0,-0.032756,-0.16715,191.09,0.1862,-0.14136,-0.095033
2018,12,15,4,25,0,-0.036234,-0.10358,199.28,0.159,-0.098864,-0.047621
2018,12,15,4,55,0,-0.016513,-0.028986,209.67,0.0833,-0.032172,-0.0088197
2018,12,15,5,25,0,0.055732,-0.046099,129.6,0.1114,0.0068117,-0.072006
2018,12,15,5,55,0,0.041751,-0.0061545,98.386,0.0922,0.02517,-0.033874
2018,12,15,6,25,0,0.084002,-0.028619,108.81,0.1287,0.039162,-0.079635
2018,12,15,8,25,0,0.055161,0.026072,64.702,0.1149,0.05744,-0.020569
2018,12,15,8,55,0,0.040665,0.079886,26.978,0.1227,0.085242,0.027733
2018,12,15,9,25,0,0.073016,0.10631,34.482,0.1622,0.1268,0.023542
2018,12,15,9,55,0,0.072924,0.11694,31.948,0.1627,0.13425,0.031123
2018,12,15,10,25,0,0.10927,0.12439,41.296,0.1923,0.16522,0.010696
2018,12,15,10,55,0,0.13335,0.11753,48.607,0.2093,0.1774,-0.011184
2018,12,15,11,55,0,0.1536,0.10138,56.573,0.2164,0.1803,-0.036922
2018,12,15,12,25,0,0.1383,0.15311,42.09,0.2424,0.20606,0.010474
2018,12,15,12,55,0,0.10107,0.13258,37.319,0.2089,0.16521,0.022281
2018,12,15,13,55,0,0.11212,0.14792,37.161,0.2084,0.18388,0.025317
2018,12,15,15,25,0,0.12894,0.17847,35.848,0.2265,0.21737,0.03502
2018,12,15,15,55,0,0.071597,0.183,21.367,0.2133,0.18003,0.078776
2018,12,15,16,55,0,0.11968,0.16979,35.178,0.2168,0.20469,0.035438
2018,12,15,17,25,0,0.19172,0.18559,45.931,0.2739,0.26679,-0.0043378
2018,12,15,17,55,0,0.18316,0.19505,43.2,0.2711,0.26744,0.0084043
2018,12,15,18,25,0,0.16702,0.17384,43.853,0.2456,0.24102,0.0048261
2018,12,15,18,55,0,0.1756,0.14981,49.531,0.2338,0.2301,-0.018235
2018,12,15,19,25,0,0.16312,0.16179,45.233,0.2356,0.22975,-0.00093576
2018,12,15,19,55,0,0.19844,0.17079,49.282,0.2696,0.26109,-0.019551
2018,12,15,20,25,0,0.19016,0.17134,47.979,0.2647,0.25562,-0.013304
2018,12,15,20,55,0,0.16892,0.19785,40.491,0.2684,0.25934,0.020452
2018,12,15,21,25,0,0.14485,0.21915,33.464,0.2675,0.25739,0.052532
2018,12,15,22,25,0,0.15095,0.20622,36.204,0.2593,0.25256,0.039081
2018,12,15,22,55,0,0.15103,0.24286,31.876,0.2887,0.27852,0.064939
2018,12,15,23,25,0,0.13625,0.22315,31.406,0.2694,0.25413,0.061451
2018,12,15,23,55,0,0.14206,0.1836,37.73,0.241,0.23028,0.029376
2018,12,16,0,25,0,0.15858,0.19619,38.948,0.2621,0.25086,0.026598
2018,12,16,0,55,0,0.15103,0.20814,35.965,0.2665,0.25397,0.040385
2018,12,16,1,25,0,0.13884,0.19104,36.008,0.2494,0.23327,0.036911
2018,12,16,2,25,0,0.19004,0.19525,44.224,0.2741,0.27244,0.0036897
2018,12,16,2,55,0,0.10889,0.21172,27.217,0.2412,0.2267,0.072712
2018,12,16,3,25,0,0.079676,0.16967,25.154,0.1977,0.17632,0.063638
2018,12,16,3,55,0,0.094227,0.16784,29.31,0.1991,0.18531,0.052054
2018,12,16,4,55,0,0.095704,0.1422,33.942,0.1777,0.16822,0.032875
2018,12,16,5,25,0,0.099114,0.15457,32.669,0.1871,0.17938,0.039211
2018,12,16,5,55,0,0.10705,0.14056,37.292,0.1941,0.17508,0.023696
2018,12,16,6,25,0,0.13587,0.12198,48.082,0.2015,0.18233,-0.0098175
2018,12,16,7,25,0,0.10297,0.097984,46.422,0.1714,0.1421,-0.0035275
2018,12,16,7,55,0,0.093883,0.090392,46.085,0.1656,0.1303,-0.0024689
2018,12,16,8,25,0,0.10764,0.082067,52.678,0.1644,0.13415,-0.018085
2018,12,16,8,55,0,0.10242,0.064971,57.61,0.1495,0.11836,-0.026477
2018,12,16,9,25,0,0.086692,0.0541,58.034,0.1422,0.099555,-0.023046
2018,12,16,9,55,0,0.035312,0.060357,30.33,0.1101,0.067649,0.017709
2018,12,16,10,25,0,0.029805,0.056327,27.886,0.092,0.060905,0.018753
2018,12,16,11,25,0,0.11118,0.067689,58.667,0.1521,0.12648,-0.030755
2018,12,16,11,55,0,0.072867,0.041439,60.373,0.1177,0.080827,-0.022223
2018,12,16,12,25,0,0.068146,0.028194,67.524,0.1093,0.068122,-0.02825
2018,12,16,12,55,0,0.041969,-0.0028298,93.857,0.0829,0.027675,-0.031677
2018,12,16,13,25,0,0.036084,0.0017256,87.262,0.089,0.026736,-0.024295
2018,12,16,13,55,0,0.030351,-0.00088396,91.668,0.0699,0.020836,-0.022087
2018,12,16,14,25,0,-0.01198,0.014153,319.75,0.0565,0.0015367,0.018478
2018,12,16,14,55,0,-0.0097352,-0.030997,197.44,0.0503,-0.028802,-0.015035
2018,12,16,15,25,0,-0.042672,-0.032051,233.09,0.0627,-0.052837,0.00751
2018,12,16,16,25,0,-0.040969,-0.052988,217.71,0.0773,-0.066438,-0.0084983
2018,12,16,16,55,0,-0.016109,-0.040438,201.72,0.0597,-0.039985,-0.017203
2018,12,16,17,25,0,-0.028549,-0.044857,212.47,0.0702,-0.051906,-0.011531
2018,12,16,17,55,0,-0.016045,-0.024627,213.08,0.0735,-0.02876,-0.0060688
2018,12,16,18,25,0,0.010374,-0.07035,171.61,0.0854,-0.04241,-0.057081
2018,12,16,18,55,0,0.028928,-0.065848,156.28,0.0832,-0.026106,-0.067017
2018,12,16,19,25,0,0.020286,-0.074455,164.76,0.0906,-0.038303,-0.066992
2018,12,16,19,55,0,0.024893,-0.051747,154.31,0.0995,-0.018989,-0.054193
2018,12,16,20,55,0,0.00068648,-0.064763,179.39,0.0779,-0.045309,-0.04628
2018,12,16,21,25,0,-0.017413,-0.076282,192.86,0.091,-0.066252,-0.041626
2018,12,16,22,25,0,-0.017298,-0.098246,189.99,0.12,-0.081702,-0.057239
2018,12,16,22,55,0,-0.024329,-0.097966,193.95,0.1348,-0.086475,-0.052069
2018,12,16,23,25,0,-0.059419,-0.11271,207.8,0.1496,-0.12171,-0.037679
2018,12,16,23,55,0,-0.079928,-0.16644,205.65,0.2171,-0.17421,-0.061174
2018,12,17,0,25,0,-0.11108,-0.16548,213.87,0.2277,-0.19556,-0.038466
2018,12,17,0,55,0,-0.1258,-0.25299,206.44,0.3214,-0.26785,-0.089935
2018,12,17,1,25,0,-0.15556,-0.21863,215.43,0.3039,-0.26459,-0.0446
2018,12,17,1,55,0,-0.1741,-0.23601,216.42,0.3241,-0.28999,-0.043772
2018,12,17,2,25,0,-0.19762,-0.27304,215.9,0.3578,-0.33281,-0.053332
2018,12,17,2,55,0,-0.2077,-0.30968,213.85,0.4032,-0.36584,-0.072112
2018,12,17,3,25,0,-0.19847,-0.37839,207.68,0.4489,-0.40791,-0.12722
2018,12,17,3,55,0,-0.20218,-0.41271,206.1,0.4788,-0.4348,-0.14886
2018,12,17,4,25,0,-0.25595,-0.4539,209.42,0.5352,-0.50194,-0.13997
2018,12,17,4,55,0,-0.24711,-0.38038,213.01,0.4809,-0.4437,-0.094239
2018,12,17,5,25,0,-0.23336,-0.34388,214.16,0.4479,-0.40817,-0.07815
2018,12,17,5,55,0,-0.25352,-0.38595,213.3,0.4924,-0.45217,-0.093645
2018,12,17,6,25,0,-0.25661,-0.39221,213.2,0.4976,-0.45879,-0.095882
2018,12,17,7,25,0,-0.2541,-0.35557,215.55,0.4714,-0.43111,-0.071749
2018,12,17,7,55,0,-0.29578,-0.28822,225.74,0.4321,-0.41295,0.0053458
2018,12,17,8,25,0,-0.28997,-0.2853,225.47,0.4271,-0.40677,0.0033016
2018,12,17,8,55,0,-0.2832,-0.28525,224.79,0.4197,-0.40195,-0.0014475
2018,12,17,9,25,0,-0.28327,-0.30527,222.86,0.4324,-0.41617,-0.015557
2018,12,17,9,55,0,-0.29504,-0.31027,223.56,0.4402,-0.42801,-0.01077
2018,12,17,10,25,0,-0.30422,-0.27998,227.38,0.4246,-0.41309,0.017141
2018,12,17,10,55,0,-0.30072,-0.29818,225.24,0.4377,-0.42349,0.0017971
2018,12,17,11,25,0,-0.27646,-0.26108,226.64,0.4038,-0.3801,0.010872
2018,12,17,11,55,0,-0.29884,-0.27316,227.57,0.416,-0.40447,0.018159
2018,12,17,12,25,0,-0.28634,-0.27314,226.35,0.4099,-0.39561,0.0093278
2018,12,17,12,55,0,-0.2465,-0.27196,222.19,0.3931,-0.36661,-0.017998
2018,12,17,13,25,0,-0.23507,-0.26358,221.73,0.376,-0.3526,-0.020163
2018,12,17,13,55,0,-0.21232,-0.25681,219.58,0.3512,-0.33172,-0.031464
2018,12,17,14,25,0,-0.21813,-0.28863,217.08,0.38,-0.35833,-0.049856
2018,12,17,14,55,0,-0.22336,-0.23483,223.57,0.3558,-0.32399,-0.0081098
2018,12,17,15,55,0,-0.23682,-0.29046,219.19,0.3966,-0.37284,-0.037929
2018,12,17,16,55,0,-0.13745,-0.1753,218.1,0.2414,-0.22115,-0.026767
2018,12,17,17,25,0,-0.14616,-0.11659,231.42,0.2389,-0.18579,0.020908
2018,12,17,17,55,0,-0.11315,-0.096849,229.44,0.21,-0.14849,0.011525
2018,12,17,18,25,0,-0.036629,-0.080292,204.52,0.2123,-0.082676,-0.030874
2018,12,17,18,55,0,0.033122,-0.081837,157.97,0.2007,-0.034447,-0.081289
2018,12,17,19,25,0,-0.021471,-0.09183,193.16,0.2363,-0.080116,-0.049751
2018,12,17,20,25,0,0.034831,-0.0034058,95.585,0.1602,0.022221,-0.027038
2018,12,17,20,55,0,0.04775,0.033655,54.824,0.1638,0.057562,-0.0099671
2018,12,17,21,25,0,0.040004,-0.016783,112.76,0.2109,0.01642,-0.040154
2018,12,17,21,55,0,0.087006,-0.0029082,91.914,0.2416,0.059466,-0.063579
2018,12,17,22,25,0,0.020687,0.078958,14.682,0.2349,0.07046,0.041204
2018,12,17,22,55,0,0.066565,0.1025,33.001,0.2536,0.11955,0.025409
2018,12,17,23,25,0,0.10399,0.11722,41.577,0.2514,0.15642,0.0093557
2018,12,17,23,55,0,0.17454,0.079731,65.448,0.2656,0.17979,-0.067037
2018,12,18,0,25,0,0.18711,0.087633,64.904,0.2703,0.19427,-0.07034
2018,12,18,0,55,0,0.20658,0.12972,57.875,0.3225,0.2378,-0.054354
2018,12,18,1,25,0,0.23671,0.15821,56.243,0.353,0.27924,-0.055509
2018,12,18,1,55,0,0.21156,0.24519,40.789,0.4012,0.32297,0.023781
2018,12,18,2,25,0,0.23554,0.24329,44.073,0.4085,0.33858,0.0054812
2018,12,18,2,55,0,0.26235,0.2478,46.633,0.422,0.36073,-0.010285
2018,12,18,3,25,0,0.20412,0.24226,40.117,0.3912,0.31564,0.026967
2018,12,18,3,55,0,0.18705,0.2627,35.452,0.4009,0.31802,0.053491
2018,12,18,4,25,0,0.17306,0.24434,35.309,0.365,0.29514,0.050403
2018,12,18,4,55,0,0.17155,0.28464,31.077,0.3907,0.32257,0.079968
2018,12,18,5,25,0,0.18112,0.2538,35.513,0.3636,0.30754,0.051394
2018,12,18,5,55,0,0.19633,0.2568,37.399,0.3627,0.32042,0.04276
2018,12,18,6,25,0,0.22306,0.23938,42.979,0.344,0.327,0.011539
2018,12,18,6,55,0,0.25753,0.23938,47.092,0.3582,0.35137,-0.012836
2018,12,18,7,25,0,0.23165,0.28919,38.696,0.3732,0.36829,0.040686
2018,12,18,7,55,0,0.22022,0.26482,39.746,0.3477,0.34298,0.031539
2018,12,18,8,25,0,0.25406,0.22486,48.488,0.3404,0.33865,-0.020644
2018,12,18,8,55,0,0.26406,0.25013,46.552,0.3675,0.36359,-0.0098521
2018,12,18,9,25,0,0.23015,0.23299,44.649,0.3303,0.32749,0.002005
2018,12,18,9,55,0,0.18976,0.25446,36.713,0.319,0.31411,0.045753
2018,12,18,10,25,0,0.26791,0.25755,46.129,0.3745,0.37156,-0.0073239
2018,12,18,10,55,0,0.25213,0.26322,43.767,0.3724,0.36441,0.007842
2018,12,18,11,25,0,0.22543,0.27865,38.973,0.3609,0.35644,0.037633
2018,12,18,11,55,0,0.21111,0.30013,35.123,0.3717,0.3615,0.062945
2018,12,18,12,25,0,0.21779,0.25622,40.365,0.3418,0.33517,0.027173
2018,12,18,12,55,0,0.21796,0.25533,40.486,0.3385,0.33467,0.026422
2018,12,18,13,25,0,0.24086,0.27254,41.469,0.3665,0.36302,0.022402
2018,12,18,13,55,0,0.25678,0.26251,44.367,0.3711,0.36719,0.0040585
2018,12,18,14,25,0,0.22247,0.24416,42.338,0.3335,0.32996,0.015338
2018,12,18,14,55,0,0.24627,0.20459,50.282,0.3237,0.31881,-0.029472
2018,12,18,15,25,0,0.23971,0.19379,51.046,0.3125,0.30653,-0.032466
2018,12,18,16,25,0,0.23643,0.2093,48.483,0.3211,0.31518,-0.019182
2018,12,18,16,55,0,0.21223,0.20961,45.357,0.3077,0.29829,-0.0018563
2018,12,18,17,25,0,0.20151,0.20956,43.877,0.2996,0.29067,0.0056973
2018,12,18,17,55,0,0.21672,0.19869,47.485,0.3005,0.29375,-0.01275
2018,12,18,18,25,0,0.20772,0.19798,46.376,0.2952,0.28687,-0.0068907
2018,12,18,18,55,0,0.22214,0.21219,46.312,0.3161,0.30712,-0.0070364
2018,12,18,19,25,0,0.24139,0.21398,48.444,0.3264,0.322,-0.019378
2018,12,18,19,55,0,0.27392,0.19588,54.431,0.3416,0.3322,-0.055179
2018,12,18,20,25,0,0.23177,0.20886,47.976,0.3196,0.31157,-0.016199
2018,12,18,20,55,0,0.24429,0.19681,51.143,0.3151,0.31191,-0.033569
2018,12,18,21,25,0,0.26979,0.1613,59.126,0.3161,0.30483,-0.076714
2018,12,18,21,55,0,0.26584,0.18286,55.477,0.3235,0.31728,-0.058671
2018,12,18,22,25,0,0.20983,0.16403,51.984,0.2681,0.26436,-0.032383
2018,12,18,22,55,0,0.16614,0.161,45.9,0.241,0.23132,-0.0036347
2018,12,18,23,25,0,0.16491,0.11917,54.145,0.2078,0.20087,-0.032337
2018,12,18,23,55,0,0.13855,0.10668,52.404,0.1811,0.1734,-0.022535
2018,12,19,0,25,0,0.12681,0.11836,46.972,0.1765,0.17336,-0.00597
2018,12,19,0,55,0,0.099917,0.1077,42.854,0.154,0.14681,0.0055021
2018,12,19,1,25,0,0.11984,0.065687,61.273,0.1437,0.13119,-0.038295
2018,12,19,1,55,0,0.098558,0.046036,64.963,0.1265,0.10224,-0.037139
2018,12,19,2,25,0,0.081967,0.043468,62.062,0.1101,0.088696,-0.027223
2018,12,19,2,55,0,0.099787,0.028838,73.881,0.1291,0.090952,-0.050168
2018,12,19,3,25,0,0.10279,0.0081991,85.439,0.1207,0.078479,-0.066884
2018,12,19,3,55,0,0.073574,-0.024016,108.08,0.11,0.035043,-0.069007
2018,12,19,4,25,0,0.083657,-0.022055,104.77,0.1255,0.043559,-0.07475
2018,12,19,4,55,0,0.030625,-0.067495,155.59,0.1061,-0.026071,-0.069382
2018,12,19,5,25,0,-0.018103,-0.10458,189.82,0.1327,-0.086753,-0.061151
2018,12,19,5,55,0,-0.01942,-0.12246,189.01,0.1465,-0.10032,-0.072859
2018,12,19,6,25,0,0.025291,-0.15908,170.97,0.182,-0.094602,-0.13037
2018,12,19,6,55,0,0.043659,-0.098798,156.16,0.1513,-0.03899,-0.10073
2018,12,19,7,25,0,0.041983,-0.10582,158.36,0.1424,-0.045138,-0.10451
