NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2,NaN
12.1,8.7,7.6,2.5,7.2,9.9,6.6,4.2,7.4,NaN,6.5,8.1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8,8.6
10.1,7.9,9,2.5,7,9.2,3.4,5.2,6.2,NaN,6.6,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,NaN
8.2,8.6,11.2,2.4,7.8,9.7,2.9,4.9,5.7,NaN,4.4,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3,8.4
4,7.4,10.4,3.1,7.5,9.3,3.6,4.5,5.7,NaN,5.2,8.2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2,7.9
8.7,6.9,10.8,4,7.8,9,4.8,4.9,6.1,NaN,5.6,7.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,NaN
10.5,6.7,10.1,4,7.7,9.6,5,5.5,5.1,NaN,4.9,8.1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5,NaN
9.4,5.9,8.5,4.1,8,9.8,4.8,4.7,4.8,NaN,4.3,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8.2
7.8,5,8.5,2.5,7.8,8.6,5.1,4,5.2,NaN,3.7,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN
9.9,6.1,7.9,1.5,7.3,9.2,4.9,4.4,5,NaN,4.7,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3,NaN
9.2,6,8.3,1.9,7.2,7.9,4.3,4,4.8,NaN,3.1,8.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6,8.9
9.5,6.7,8.6,2.7,7.2,8.3,4.2,2.2,4.4,NaN,5.1,9.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2,10.3
9.3,7.1,8.9,3.1,7.2,8.2,3.4,0.7,4,NaN,5.7,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3
9.1,7.4,8.9,3.9,7.6,8.6,4.5,1.3,3.8,NaN,6.1,11.2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.9,8.1,8.7,4.7,7.4,7.6,5.8,2,4.6,NaN,5.9,10.7
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3
8.6,8,9,4.8,8,7.8,5.7,1.3,4.2,NaN,6.4,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,NaN
8.6,8.2,8.5,5.6,8.3,6.9,6.4,2.8,4.7,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1,9.7
7.7,8,8.9,6,8.2,6.1,7.4,2.5,4.6,NaN,NaN,9.8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.4
7.5,8.8,9,7.3,8.1,6.1,6.6,3.3,3.7,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.6,8.8,8.4,7.2,8.4,6.5,4.3,3.1,4.9,NaN,NaN,9.8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.9,8.7,8.3,7.3,8.1,6.8,4.4,2.9,4.2,NaN,5.6,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5
4.9,8.8,8.4,6.4,8.8,8,7.7,3.2,3.2,NaN,NaN,9.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2
3.1,9,7.1,7.1,8.3,8.4,8.3,4.3,3.2,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5
1.1,8.6,7,7.4,8.1,7.8,10.2,5.3,4.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
1.9,7.8,7,8.2,7.7,8.1,12.3,5.5,3.9,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2
2.5,7,7.9,8,7.9,7.1,10.2,6,3.4,NaN,NaN,8.5
