YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u_rs,v_rs,wnd_dir,wnd_sp,urot,vrot
2018,8,17,14,25,0,4.9188,5.5286,41.66,7.4,-0.43113,7.3874
2018,8,17,15,25,0,5.0146,5.4419,42.66,7.4,-0.30214,7.3938
2018,8,17,16,25,0,4.8791,5.2948,42.66,7.2,-0.29397,7.194
2018,8,17,17,25,0,4.4875,4.7024,43.66,6.5,-0.152,6.4982
2018,8,17,18,25,0,5.3364,4.3741,50.66,6.9,0.68051,6.8664
2018,8,17,19,25,0,6.1179,4.8385,51.66,7.8,0.90462,7.7474
2018,8,17,20,25,0,6.1093,5.7651,46.66,8.4,0.24333,8.3965
2018,8,17,21,25,0,6.8742,6.2638,47.66,9.3,0.4316,9.29
2018,8,17,22,25,0,6.9798,7.5745,42.66,10.3,-0.42054,10.291
2018,8,17,23,25,0,7.9829,7.2741,47.66,10.8,0.50122,10.788
2018,8,18,0,25,0,7.3916,6.7353,47.66,10,0.46409,9.9892
2018,8,18,1,25,0,7.009,6.8494,45.66,9.8,0.11289,9.7993
2018,8,18,2,25,0,7.0805,6.9193,45.66,9.9,0.11404,9.8993
2018,8,18,3,25,0,6.537,6.615,44.66,9.3,-0.055187,9.2998
2018,8,18,4,25,0,6.4368,6.2902,45.66,9,0.10367,8.9994
2018,8,18,5,25,0,3.7535,5.4288,34.66,6.6,-1.1846,6.4928
2018,8,18,6,25,0,3.39,3.8102,41.66,5.1,-0.29713,5.0913
2018,8,18,7,25,0,1.9399,2.9132,33.66,3.5,-0.68821,3.4317
2018,8,18,8,25,0,2.6473,5.2727,26.66,5.9,-1.8565,5.6003
2018,8,18,9,25,0,3.1567,6.0229,27.66,6.8,-2.0267,6.491
2018,8,18,10,25,0,3.2134,5.8791,28.66,6.7,-1.885,6.4294
2018,8,18,11,25,0,3.2496,6.2,27.66,7,-2.0863,6.6819
2018,8,18,12,25,0,3.2636,5.5053,30.66,6.4,-1.5851,6.2006
2018,8,18,13,25,0,3.3554,4.853,34.66,5.9,-1.059,5.8042
2018,8,18,14,25,0,4.8128,3.4127,54.66,5.9,0.99003,5.8163
2018,8,18,15,25,0,4.8785,4.4453,47.66,6.6,0.3063,6.5929
2018,8,18,16,25,0,4.9203,4.979,44.66,7,-0.041539,6.9999
2018,8,18,17,25,0,3.9934,6.23,32.66,7.4,-1.5815,7.229
2018,8,18,18,25,0,4.4354,5.5442,38.66,7.1,-0.78404,7.0566
2018,8,18,19,25,0,4.3871,4.9309,41.66,6.6,-0.38452,6.5888
2018,8,18,20,25,0,3.9981,4.9975,38.66,6.4,-0.70674,6.3609
2018,8,18,21,25,0,4.3206,4.8562,41.66,6.5,-0.3787,6.489
2018,8,18,22,25,0,4.0654,3.7044,47.66,5.5,0.25525,5.4941
2018,8,18,23,25,0,4.3628,4.2634,45.66,6.1,0.070265,6.0996
2018,8,19,0,25,0,3.8476,5.3624,35.66,6.6,-1.0711,6.5125
2018,8,19,1,25,0,3.2134,5.8791,28.66,6.7,-1.885,6.4294
2018,8,19,2,25,0,1.7488,5.8439,16.66,6.1,-2.8957,5.3689
2018,8,19,3,25,0,1.0711,5.1906,11.66,5.3,-2.9129,4.4277
2018,8,19,4,25,0,2.273,5.4446,22.66,5.9,-2.2426,5.4572
2018,8,19,5,25,0,1.8347,4.8656,20.66,5.2,-2.1432,4.7378
2018,8,19,6,25,0,0.74516,3.3173,12.66,3.4,-1.8188,2.8726
2018,8,19,7,25,0,2.124,2.6549,38.66,3.4,-0.37546,3.3792
2018,8,19,8,25,0,3.9883,4.4826,41.66,6,-0.34957,5.9898
2018,8,19,9,25,0,2.2688,3.0483,36.66,3.8,-0.55118,3.7598
2018,8,19,10,25,0,-2.9151,0.70848,283.66,3,-2.5623,-1.5603
2018,8,19,11,25,0,-3.2961,-7.1795,204.66,7.9,2.746,-7.4074
2018,8,19,12,25,0,-2.5643,-9.1474,195.66,9.5,4.6549,-8.2814
2018,8,19,13,25,0,-2.5913,-9.2437,195.66,9.6,4.7039,-8.3686
2018,8,19,14,25,0,-2.1254,-8.7454,193.66,9,4.681,-7.6869
2018,8,19,15,25,0,-2.5103,-8.9548,195.66,9.3,4.5569,-8.1071
2018,8,19,16,25,0,-5.7898,-10.167,209.66,11.7,3.0952,-11.283
2018,8,19,17,25,0,-5.9421,-11.337,207.66,12.8,3.8149,-12.218
2018,8,19,18,25,0,-5.3775,-12.274,203.66,13.4,4.8763,-12.481
2018,8,19,19,25,0,-3.8528,-12.101,197.66,12.7,5.8327,-11.281
2018,8,19,20,25,0,-1.7918,-11.764,188.66,11.9,7.0517,-9.5856
2018,8,19,21,25,0,-4.2137,-9.6174,203.66,10.5,3.821,-9.7801
2018,8,19,22,25,0,-4.3397,-11.509,200.66,12.3,5.0695,-11.207
2018,8,19,23,25,0,-4.6875,-11.803,201.66,12.7,5.0316,-11.661
2018,8,20,0,25,0,-4.0348,-12.673,197.66,13.3,6.1083,-11.814
2018,8,20,1,25,0,-4.8352,-12.175,201.66,13.1,5.19,-12.028
2018,8,20,2,25,0,-4.3923,-11.06,201.66,11.9,4.7146,-10.926
2018,8,20,3,25,0,-4.8543,-11.627,202.66,12.6,4.7893,-11.654
2018,8,20,4,25,0,-4.4947,-10.259,203.66,11.2,4.0757,-10.432
2018,8,20,5,25,0,-5.4434,-9.5587,209.66,11,2.91,-10.608
2018,8,20,6,25,0,-6.2632,-9.4055,213.66,11.3,2.2219,-11.079
2018,8,20,7,25,0,-6.8717,-8.5895,218.66,11,1.2147,-10.933
2018,8,20,8,25,0,-8.3527,-6.8463,230.66,10.8,-1.0652,-10.747
2018,8,20,9,25,0,-7.8013,-8.175,223.66,11.3,0.26425,-11.297
2018,8,20,10,25,0,-8.5109,-8.3171,225.66,11.9,-0.13708,-11.899
2018,8,20,11,25,0,-8.8003,-8.3045,226.66,12.1,-0.35052,-12.095
2018,8,20,12,25,0,-7.8607,-8.5305,222.66,11.6,0.47362,-11.59
2018,8,20,13,25,0,-8.6278,-6.8236,231.66,11,-1.2758,-10.926
2018,8,20,14,25,0,-8.314,-6.5755,231.66,10.6,-1.2294,-10.528
2018,8,20,15,25,0,-7.9505,-6.0654,232.66,10,-1.3329,-9.9108
2018,8,20,16,25,0,-7.4313,-5.0769,235.66,9,-1.6648,-8.8447
2018,8,20,17,25,0,-7.94,-4.6472,239.66,9.2,-2.3284,-8.9005
2018,8,20,18,25,0,-8.0201,-5.2762,236.66,9.6,-1.9402,-9.4019
2018,8,20,19,25,0,-7.9746,-5.8665,233.66,9.9,-1.4906,-9.7871
2018,8,20,20,25,0,-9.3653,-4.0411,246.66,10.2,-3.7648,-9.4798
2018,8,20,21,25,0,-8.8015,-4.747,241.66,10,-2.8669,-9.5802
2018,8,20,22,25,0,-8.5374,-4.6046,241.66,9.7,-2.7809,-9.2928
2018,8,20,23,25,0,-8.7555,-3.4207,248.66,9.4,-3.7723,-8.6099
2018,8,21,0,25,0,-9.1526,-3.2124,250.66,9.7,-4.2004,-8.7434
2018,8,21,1,25,0,-8.8243,-1.7697,258.66,9,-4.9884,-7.4911
2018,8,21,2,25,0,-8.9223,-1.7893,258.66,9.1,-5.0438,-7.5743
2018,8,21,3,25,0,-8.3486,-2.4476,253.66,8.7,-4.1726,-7.6341
2018,8,21,4,25,0,-7.8577,-4.7851,238.66,9.2,-2.1727,-8.9398
2018,8,21,5,25,0,-6.2014,-4.731,232.66,7.8,-1.0397,-7.7304
2018,8,21,6,25,0,-7.8467,0.91622,276.66,7.9,-6.1963,-4.9006
2018,8,21,7,25,0,-7.7361,-0.9965,262.66,7.8,-4.7656,-6.1749
2018,8,21,8,25,0,-6.8435,-0.88152,262.66,6.9,-4.2157,-5.4624
2018,8,21,9,25,0,-6.3275,-5.971,226.66,8.7,-0.25203,-8.6963
2018,8,21,10,25,0,-5.3849,-5.6429,223.66,7.8,0.18241,-7.7979
2018,8,21,11,25,0,-4.9203,-4.979,224.66,7,0.041539,-6.9999
2018,8,21,12,25,0,-5.1495,-5.0322,225.66,7.2,-0.082936,-7.1995
2018,8,21,13,25,0,-3.3203,-6.6133,206.66,7.4,2.3284,-7.0241
2018,8,21,14,25,0,-2.2075,-7.3768,196.66,7.7,3.6552,-6.7771
2018,8,21,15,25,0,-2.1054,-7.5105,195.66,7.8,3.8219,-6.7995
2018,8,21,16,25,0,-1.8895,-6.7402,195.66,7,3.4299,-6.1021
2018,8,21,17,25,0,-0.48515,-7.5845,183.66,7.6,5.02,-5.7061
2018,8,21,18,25,0,0.56756,-7.4785,175.66,7.5,5.6894,-4.8868
2018,8,21,19,25,0,-0.73312,-5.4509,187.66,5.5,3.336,-4.3728
2018,8,21,20,25,0,0.76195,-6.8578,173.66,6.9,5.388,-4.3104
2018,8,21,21,25,0,0.52117,-5.5757,174.66,5.6,4.3111,-3.5741
2018,8,21,22,25,0,1.5387,-7.0337,167.66,7.2,6.0616,-3.8855
2018,8,21,23,25,0,1.9612,-8.2707,166.66,8.5,7.235,-4.4615
2018,8,22,0,25,0,2.7293,-6.9858,158.66,7.5,6.8696,-3.0098
2018,8,22,1,25,0,3.9956,-7.7282,152.66,8.7,8.29,-2.6393
2018,8,22,2,25,0,3.8709,-6.8866,150.66,7.9,7.6068,-2.1324
2018,8,22,3,25,0,3.839,-6.5591,149.66,7.6,7.3526,-1.9234
2018,8,22,4,25,0,4.226,-6.6746,147.66,7.9,7.7079,-1.7314
2018,8,22,5,25,0,4.2869,-6.5163,146.66,7.8,7.639,-1.5764
2018,8,22,6,25,0,3.6749,-6.538,150.66,7.5,7.2216,-2.0245
2018,8,22,7,25,0,3.8709,-6.8866,150.66,7.9,7.6068,-2.1324
2018,8,22,8,25,0,3.4236,-5.4073,147.66,6.4,6.2444,-1.4027
2018,8,22,9,25,0,2.9675,-6.56,155.66,7.2,6.737,-2.5403
2018,8,22,10,25,0,2.9959,-6.3265,154.66,7,6.5919,-2.3551
2018,8,22,11,25,0,1.5356,-6.0068,165.66,6.2,5.3333,-3.1616
2018,8,22,12,25,0,1.6594,-6.4912,165.66,6.7,5.7634,-3.4166
2018,8,22,13,25,0,2.2851,-6.5106,160.66,6.9,6.2195,-2.9879
2018,8,22,14,25,0,1.201,-7.3019,170.66,7.4,6.0124,-4.314
2018,8,22,15,25,0,1.7725,-6.4613,164.66,6.7,5.8221,-3.3155
2018,8,22,16,25,0,1.9047,-6.9435,164.66,7.2,6.2566,-3.5629
2018,8,22,17,25,0,0.29397,-7.194,177.66,7.2,5.2948,-4.8791
2018,8,22,18,25,0,1.6028,-7.3267,167.66,7.5,6.3142,-4.0474
2018,8,22,19,25,0,2.7156,-7.7373,160.66,8.2,7.3913,-3.5508
2018,8,22,20,25,0,2.4737,-7.9228,162.66,8.3,7.3515,-3.8531
2018,8,22,21,25,0,3.328,-7.7126,156.66,8.4,7.8069,-3.1004
2018,8,22,22,25,0,4.369,-7.1744,148.66,8.4,8.1624,-1.9837
2018,8,22,23,25,0,2.1693,-7.9079,164.66,8.2,7.1256,-4.0578
2018,8,23,0,25,0,2.9648,-7.2146,157.66,7.8,7.1979,-3.005
2018,8,23,1,25,0,1.9373,-6.2046,162.66,6.5,5.7572,-3.0175
2018,8,23,2,25,0,2.5722,-6.9386,159.66,7.4,6.7251,-3.0875
2018,8,23,3,25,0,3.6749,-6.538,150.66,7.5,7.2216,-2.0245
2018,8,23,4,25,0,4.317,-7.089,148.66,8.3,8.0652,-1.9601
2018,8,23,5,25,0,-0.37025,-5.7882,183.66,5.8,3.8311,-4.3547
2018,8,23,6,25,0,-2.5549,-5.3181,205.66,5.9,1.9539,-5.5671
2018,8,23,7,25,0,-3.8491,-4.9874,217.66,6.3,0.80487,-6.2484
2018,8,23,8,25,0,-4.7194,-5.3044,221.66,7.1,0.41365,-7.0879
2018,8,23,9,25,0,-4.8726,-6.0908,218.66,7.8,0.86134,-7.7523
2018,8,23,10,25,0,-3.3573,-6.1424,208.66,7,1.9694,-6.7173
2018,8,23,11,25,0,-4.7306,-4.3106,227.66,6.4,-0.29702,-6.3931
2018,8,23,12,25,0,-5.5581,-4.0888,233.66,6.9,-1.0389,-6.8213
2018,8,23,13,25,0,-5.1044,-4.1839,230.66,6.6,-0.65093,-6.5678
2018,8,23,14,25,0,-3.7615,-5.0538,216.66,6.3,0.9138,-6.2334
2018,8,23,15,25,0,-3.2285,-2.8403,228.66,4.3,-0.27449,-4.2912
2018,8,23,16,25,0,-3.7524,-2.6608,234.66,4.6,-0.77189,-4.5348
2018,8,23,17,25,0,-3.0589,-2.4193,231.66,3.9,-0.45231,-3.8737
2018,8,23,18,25,0,-3.4546,-1.0128,253.66,3.6,-1.7266,-3.1589
2018,8,23,19,25,0,-1.3091,-1.2354,226.66,1.8,-0.052143,-1.7992
2018,8,23,20,25,0,-0.18661,-1.3875,187.66,1.4,0.84916,-1.1131
2018,8,23,21,25,0,0.23334,-1.2789,169.66,1.3,1.0693,-0.73932
2018,8,23,22,25,0,1.3162,-0.71942,118.66,1.5,1.4394,0.42201
2018,8,23,23,25,0,1.6323,2.275,35.66,2.8,-0.45442,2.7629
2018,8,24,0,25,0,3.8189,1.492,68.66,4.1,1.6454,3.7554
2018,8,24,1,25,0,4.8758,1.8075,69.66,5.2,2.1696,4.7258
2018,8,24,2,25,0,3.8197,1.9749,62.66,4.3,1.3045,4.0974
2018,8,24,3,25,0,2.7784,3.0151,42.66,4.1,-0.1674,4.0966
2018,8,24,4,25,0,4.1482,4.0537,45.66,5.8,0.06681,5.7996
2018,8,24,5,25,0,4.4307,5.1584,40.66,6.8,-0.51459,6.7805
2018,8,24,6,25,0,5.3689,2.8957,61.66,6.1,1.7488,5.8439
2018,8,24,7,25,0,4.7503,1.8559,68.66,5.1,2.0467,4.6713
2018,8,24,8,25,0,5.2742,-0.52271,95.66,5.3,4.099,3.3598
2018,8,24,9,25,0,7.0654,-0.70024,95.66,7.1,5.4911,4.5008
2018,8,24,10,25,0,8.6712,-0.70681,94.66,8.7,6.6313,5.6317
2018,8,24,11,25,0,8.2707,1.9612,76.66,8.5,4.4615,7.235
2018,8,24,12,25,0,3.4534,-1.5855,114.66,3.8,3.5631,1.3208
2018,8,24,13,25,0,3.1222,-0.70133,102.66,3.2,2.7036,1.7118
2018,8,24,14,25,0,2.4395,2.6474,42.66,3.6,-0.14699,3.597
2018,8,24,15,25,0,-2.0423,-2.4635,219.66,3.2,0.29781,-3.1861
2018,8,24,16,25,0,1.4541,-0.66757,114.66,1.6,1.5002,0.55614
2018,8,24,17,25,0,-2.8535,3.608,321.66,4.6,-4.569,0.5335
2018,8,24,18,25,0,-3.881,0.38464,275.66,3.9,-3.0163,-2.4723
2018,8,24,19,25,0,-7.7999,-0.046286,269.66,7.8,-5.4826,-5.5481
2018,8,24,20,25,0,-8.5928,-0.35113,267.66,8.6,-5.8278,-6.3243
2018,8,24,21,25,0,-8.3994,0.096759,270.66,8.4,-6.0077,-5.8709
2018,8,24,22,25,0,-8.2886,-1.3633,260.66,8.4,-4.897,-6.8249
2018,8,24,23,25,0,-11.001,1.4796,277.66,11.1,-8.8251,-6.7326
2018,8,25,0,25,0,-12.886,0.59868,272.66,12.9,-9.5352,-8.6885
2018,8,25,1,25,0,-12.387,0.57547,272.66,12.4,-9.1656,-8.3518
2018,8,25,2,25,0,-13.541,-1.2657,264.66,13.6,-8.6799,-10.47
2018,8,25,3,25,0,-15.296,-0.35779,268.66,15.3,-10.563,-11.069
2018,8,25,4,25,0,-15.333,-1.4332,264.66,15.4,-9.8288,-11.856
2018,8,25,5,25,0,-15.655,-1.1881,265.66,15.7,-10.23,-11.91
2018,8,25,6,25,0,-14.875,-0.86809,266.66,14.9,-9.9042,-11.132
2018,8,25,7,25,0,-15.773,-0.92052,266.66,15.8,-10.502,-11.804
2018,8,25,8,25,0,-15.276,-3.6224,256.66,15.7,-8.2406,-13.363
2018,8,25,9,25,0,-14.693,-3.484,256.66,15.1,-7.9257,-12.853
2018,8,25,10,25,0,-13.72,-3.2533,256.66,14.1,-7.4008,-12.002
2018,8,25,11,25,0,-14.604,-2.4019,260.66,14.8,-8.628,-12.025
2018,8,25,12,25,0,-14.265,-2.6026,259.66,14.5,-8.2462,-11.927
2018,8,25,13,25,0,-14.242,-3.6408,255.66,14.7,-7.4962,-12.645
2018,8,25,14,25,0,-13.127,-4.8663,249.66,14,-5.8413,-12.723
2018,8,25,15,25,0,-13.029,-5.8938,245.66,14.3,-5.0454,-13.38
2018,8,25,16,25,0,-12.85,-6.9307,241.66,14.6,-4.1857,-13.987
2018,8,25,17,25,0,-11.844,-5.1108,246.66,12.9,-4.7614,-11.989
2018,8,25,18,25,0,-12.258,-6.3379,242.66,13.8,-4.1865,-13.15
2018,8,25,19,25,0,-11.42,-6.4189,240.66,13.1,-3.5361,-12.614
2018,8,25,20,25,0,-11.561,-5.7237,243.66,12.9,-4.1274,-12.222
2018,8,25,21,25,0,-10.122,-4.7935,244.66,11.2,-3.7681,-10.547
2018,8,25,22,25,0,-9.2226,-7.0359,232.66,11.6,-1.5462,-11.496
2018,8,25,23,25,0,-7.7537,-9.0272,220.66,11.9,0.90053,-11.866
2018,8,26,0,25,0,-8.8094,-9.56,222.66,13,0.53078,-12.989
2018,8,26,1,25,0,-8.9268,-9.0334,224.66,12.7,0.075363,-12.7
2018,8,26,2,25,0,-8.1094,-9.1146,221.66,12.2,0.71078,-12.179
2018,8,26,3,25,0,-9.4355,-7.7338,230.66,12.2,-1.2032,-12.141
2018,8,26,4,25,0,-10.491,-2.1039,258.66,10.7,-5.9306,-8.9061
2018,8,26,5,25,0,-8.8139,-3.2673,249.66,9.4,-3.922,-8.5427
2018,8,26,6,25,0,-8.5429,-2.8319,251.66,9,-4.0383,-8.0432
2018,8,26,7,25,0,-9.7853,-2.5015,255.66,10.1,-5.1504,-8.6881
2018,8,26,8,25,0,-8.3857,-0.48939,266.66,8.4,-5.5836,-6.2757
2018,8,26,9,25,0,-7.8978,-0.18474,268.66,7.9,-5.454,-5.7152
2018,8,26,10,25,0,-7.8517,-0.87238,263.66,7.9,-4.9351,-6.1688
2018,8,26,11,25,0,-8.1912,0.38055,272.66,8.2,-6.0611,-5.5229
2018,8,26,12,25,0,-8.0932,-0.33072,267.66,8.1,-5.4889,-5.9566
2018,8,26,13,25,0,-7.2995,0.084088,270.66,7.3,-5.221,-5.1021
2018,8,26,14,25,0,-6.8942,-0.28172,267.66,6.9,-4.6758,-5.0742
2018,8,26,15,25,0,-6.6709,-0.62354,264.66,6.7,-4.2761,-5.158
2018,8,26,16,25,0,-6.0191,-0.98999,260.66,6.1,-3.5561,-4.9562
2018,8,26,17,25,0,-5.6617,-1.6599,253.66,5.9,-2.8297,-5.1771
2018,8,26,18,25,0,-4.3285,-0.78975,259.66,4.4,-2.5023,-3.6192
2018,8,26,19,25,0,-2.8529,-0.52052,259.66,2.9,-1.6492,-2.3854
2018,8,26,20,25,0,-2.4891,-0.23266,264.66,2.5,-1.5956,-1.9246
2018,8,26,21,25,0,0.049246,1.6993,1.66,1.7,-1.1668,1.2364
2018,8,26,22,25,0,1.5256,3.0385,26.66,3.4,-1.0698,3.2273
2018,8,26,23,25,0,0.87257,5.1263,9.66,5.2,-3.0078,4.2418
2018,8,27,0,25,0,-0.49693,4.4725,353.66,4.5,-3.5139,2.8111
2018,8,27,1,25,0,0.23205,4.9946,2.66,5,-3.3676,3.6958
2018,8,27,2,25,0,0.26811,4.1914,3.66,4.2,-2.7742,3.1534
2018,8,27,3,25,0,-0.5411,4.87,353.66,4.9,-3.8262,3.061
2018,8,27,4,25,0,-1.5565,4.4348,340.66,4.7,-4.2365,2.0352
2018,8,27,5,25,0,-2.421,4.4887,331.66,5.1,-4.8859,1.4621
2018,8,27,6,25,0,-1.1641,4.5536,345.66,4.7,-4.043,2.3967
2018,8,27,7,25,0,-1.7722,3.9178,335.66,4.3,-4.0235,1.5171
2018,8,27,8,25,0,-1.1253,3.8384,343.66,4,-3.5099,1.9184
2018,8,27,9,25,0,-1.353,4.0816,341.66,4.3,-3.8428,1.9294
2018,8,27,10,25,0,-1.4946,4.0319,339.66,4.3,-3.9078,1.7941
2018,8,27,11,25,0,-0.96906,4.0867,346.66,4.2,-3.5749,2.2045
2018,8,27,12,25,0,-0.34434,3.6839,354.66,3.7,-2.8484,2.3615
2018,8,27,13,25,0,0.63981,4.7572,7.66,4.8,-2.9114,3.8162
2018,8,27,14,25,0,0.43395,4.3785,5.66,4.4,-2.7893,3.403
2018,8,27,15,25,0,2.0773,2.6916,37.66,3.4,-0.43437,3.3721
2018,8,27,16,25,0,1.999,2.4988,38.66,3.2,-0.35337,3.1804
2018,8,27,17,25,0,2.304,2.5003,42.66,3.4,-0.13882,3.3972
2018,8,27,18,25,0,3.456,3.7505,42.66,5.1,-0.20823,5.0957
2018,8,27,19,25,0,3.9352,4.1237,43.66,5.7,-0.1333,5.6984
2018,8,27,20,25,0,3.6488,4.2481,40.66,5.6,-0.42378,5.5839
2018,8,27,21,25,0,3.9102,5.0666,37.66,6.4,-0.81765,6.3476
2018,8,27,22,25,0,3.7482,4.6852,38.66,6,-0.66257,5.9633
2018,8,27,23,25,0,3.8932,4.6961,39.66,6.1,-0.5677,6.0735
2018,8,28,0,25,0,3.0221,4.7146,32.66,5.6,-1.1968,5.4706
2018,8,28,1,25,0,3.323,4.6312,35.66,5.7,-0.92507,5.6244
2018,8,28,2,25,0,2.8602,4.462,32.66,5.3,-1.1327,5.1776
2018,8,28,3,25,0,3.7957,3.841,44.66,5.4,-0.032044,5.3999
2018,8,28,4,25,0,3.9981,4.9975,38.66,6.4,-0.70674,6.3609
2018,8,28,5,25,0,4.2014,4.5594,42.66,6.2,-0.25314,6.1948
2018,8,28,6,25,0,4.582,4.3239,46.66,6.3,0.1825,6.2974
2018,8,28,7,25,0,4.7919,4.6827,45.66,6.7,0.077177,6.6996
2018,8,28,8,25,0,5.3364,4.3741,50.66,6.9,0.68051,6.8664
2018,8,28,9,25,0,4.9456,4.667,46.66,6.8,0.19699,6.7971
2018,8,28,10,25,0,3.6027,5.4102,33.66,6.5,-1.2781,6.3731
2018,8,28,11,25,0,2.5116,5.228,25.66,5.8,-1.9208,5.4727
2018,8,28,12,25,0,1.6341,5.4607,16.66,5.7,-2.7058,5.0168
2018,8,28,13,25,0,2.7522,4.2936,32.66,5.1,-1.0899,4.9822
2018,8,28,14,25,0,3.6248,2.6666,53.66,4.5,0.67757,4.4487
2018,8,28,15,25,0,3.947,2.9036,53.66,4.9,0.7378,4.8441
2018,8,28,16,25,0,4.7073,2.646,60.66,5.4,1.4576,5.1996
2018,8,28,17,25,0,5.0368,3.441,55.66,6.1,1.1284,5.9947
2018,8,28,18,25,0,4.2912,4.1935,45.66,6,0.069114,5.9996
2018,8,28,19,25,0,3.7957,3.841,44.66,5.4,-0.032044,5.3999
2018,8,28,20,25,0,3.2775,2.7835,49.66,4.3,0.34934,4.2858
2018,8,28,21,25,0,3.344,1.5836,64.66,3.7,1.2448,3.4843
2018,8,28,22,25,0,3.0207,1.768,59.66,3.5,0.88579,3.3861
2018,8,28,23,25,0,3.7349,3.1719,49.66,4.9,0.39809,4.8838
2018,8,29,0,25,0,4.6404,3.8035,50.66,6,0.59175,5.9707
2018,8,29,1,25,0,3.7791,4.3998,40.66,5.8,-0.43891,5.7834
2018,8,29,2,25,0,2.6379,4.8261,28.66,5.5,-1.5474,5.2779
2018,8,29,3,25,0,1.9263,4.614,22.66,5,-1.9005,4.6247
2018,8,29,4,25,0,2.3021,4.2119,28.66,4.8,-1.3504,4.6061
2018,8,29,5,25,0,2.6234,3.6562,35.66,4.5,-0.73032,4.4403
2018,8,29,6,25,0,2.6769,4.341,31.66,5.1,-1.1767,4.9624
2018,8,29,7,25,0,2.9327,3.7999,37.66,4.8,-0.61323,4.7607
2018,8,29,8,25,0,1.9399,2.9132,33.66,3.5,-0.68821,3.4317
2018,8,29,9,25,0,2.6428,2.868,42.66,3.9,-0.15923,3.8967
2018,8,29,10,25,0,1.7809,2.7782,32.66,3.3,-0.70525,3.2238
2018,8,29,11,25,0,2.4165,1.7777,53.66,3,0.45171,2.9658
2018,8,29,12,25,0,2.9314,1.5156,62.66,3.3,1.0011,3.1445
2018,8,29,13,25,0,2.7069,2.2187,50.66,3.5,0.34519,3.4829
2018,8,29,14,25,0,3.186,3.9824,38.66,5.1,-0.56318,5.0688
2018,8,29,15,25,0,3.2484,4.0605,38.66,5.2,-0.57423,5.1682
2018,8,29,16,25,0,2.4942,3.7455,33.66,4.5,-0.88484,4.4121
2018,8,29,17,25,0,2.9393,4.7666,31.66,5.6,-1.2921,5.4489
2018,8,29,18,25,0,3.5077,5.4723,32.66,6.5,-1.3891,6.3498
2018,8,29,19,25,0,1.5025,3.5989,22.66,3.9,-1.4824,3.6073
2018,8,29,20,25,0,-0.83348,3.8099,347.66,3.9,-3.2834,2.1046
2018,8,29,21,25,0,-2.9163,2.8819,314.66,4.1,-4.0999,-0.02433
2018,8,29,22,25,0,-2.4569,0.46245,280.66,2.5,-2.0643,-1.4103
2018,8,29,23,25,0,3.316,-1.1198,108.66,3.5,3.1366,1.5529
2018,8,30,0,25,0,0.9064,4.8154,10.66,4.9,-2.7641,4.046
2018,8,30,1,25,0,3.6047,4.6707,37.66,5.9,-0.75377,5.8517
2018,8,30,2,25,0,2.4942,3.7455,33.66,4.5,-0.88484,4.4121
2018,8,30,3,25,0,6.0121,2.4707,67.66,6.5,2.5042,5.9982
2018,8,30,4,25,0,-2.6227,-4.6056,209.66,5.3,1.4021,-5.1112
2018,8,30,5,25,0,2.1659,-1.6121,126.66,2.7,2.6714,0.39163
2018,8,30,6,25,0,0.2517,1.4787,9.66,1.5,-0.86764,1.2236
2018,8,30,7,25,0,4.9308,-4.2352,130.66,6.5,6.4814,0.49189
2018,8,30,8,25,0,-4.3152,-2.5257,239.66,5,-1.2654,-4.8372
2018,8,30,9,25,0,-1.8059,-4.1217,203.66,4.5,1.6376,-4.1915
2018,8,30,10,25,0,-1.2147,-4.333,195.66,4.5,2.205,-3.9228
2018,8,30,11,25,0,-3.7367,-2.8508,232.66,4.7,-0.62648,-4.6581
2018,8,30,12,25,0,1.0412,-1.4683,144.66,1.8,1.7745,-0.30204
2018,8,30,13,25,0,2.2493,2.2761,44.66,3.2,-0.018989,3.1999
2018,8,30,14,25,0,2.0975,12.323,9.66,12.5,-7.2303,10.197
2018,8,30,15,25,0,-4.5414,-3.1026,235.66,5.5,-1.0174,-5.4051
2018,8,30,16,25,0,-2.4998,0.028797,270.66,2.5,-1.788,-1.7473
2018,8,30,17,25,0,1.062,1.3275,38.66,1.7,-0.18773,1.6896
2018,8,30,18,25,0,0.97302,0.23073,76.66,1,0.52488,0.85118
2018,8,30,19,25,0,-0.88974,0.13551,278.66,0.9,-0.72496,-0.53332
2018,8,30,20,25,0,0.75102,1.6358,24.66,1.8,-0.62566,1.6878
2018,8,30,21,25,0,-1.2678,1.5468,320.66,2,-1.9902,0.19725
2018,8,30,22,25,0,1.4764,3.7176,21.66,4,-1.5847,3.6727
2018,8,30,23,25,0,2.6703,5.8163,24.66,6.4,-2.2246,6.0009
2018,8,31,0,25,0,-2.0854,4.212,333.66,4.7,-4.4529,1.5038
2018,8,31,1,25,0,-3.7054,-2.7258,233.66,4.6,-0.69263,-4.5476
2018,8,31,2,25,0,-2.5684,-5.862,203.66,6.4,2.329,-5.9612
2018,8,31,3,25,0,-2.1868,-6.1211,199.66,6.5,2.7819,-5.8746
2018,8,31,4,25,0,-2.5055,-9.5777,194.66,9.9,5.0008,-8.5441
2018,8,31,5,25,0,-0.52808,-6.4785,184.66,6.5,4.2076,-4.9544
2018,8,31,6,25,0,1.2039,-8.2122,171.66,8.3,6.6582,-4.9556
